Date,Open,High,Low,Close,Volume,Volume Quote,Market,Instrument,Total Index
2025-09-13,24.31407260365333,26.39229597422055,24.079368253424235,26.09880529721947,10878905842.555,275383767442.0645,cadli,DOGE-USD,198862
2025-09-12,22.60471192753507,24.583154843798052,22.50541719237707,24.31407260365333,12497176146.5876,293153904887.9808,cadli,DOGE-USD,280870
2025-09-11,21.665781784695707,22.6811967942854,21.535435677116936,22.60471192753507,11159238441.927,246384709491.66513,cadli,DOGE-USD,375031
2025-09-10,21.24634603973173,21.945626657490987,20.88021874624544,21.665781784695707,8473311991.79541,181241386100.52228,cadli,DOGE-USD,350542
2025-09-09,21.3361495116246,22.00643981086222,20.640497496277607,21.24634603973173,12747759020.835,271184254143.0223,cadli,DOGE-USD,366198
2025-09-08,20.20066556484831,21.54648364949658,20.008469035691473,21.3361495116246,11458207956.3798,238199058121.69254,cadli,DOGE-USD,484294
2025-09-07,19.062971762662453,20.235047039965096,19.058827381105438,20.20066556484831,5885454749.54059,115503323069.19386,cadli,DOGE-USD,511734
2025-09-06,19.239759711473845,19.322849607115295,18.771184073532197,19.062971762662453,3919362918.50088,74633749439.03694,cadli,DOGE-USD,452203
2025-09-05,18.75891878414119,19.496825040965494,18.717036419268982,19.239759711473845,8077679775.26588,154540864303.819,cadli,DOGE-USD,392245
2025-09-04,19.446841619187044,19.51059866368972,18.59856091677179,18.75891878414119,5549132249.57948,105293992456.75237,cadli,DOGE-USD,407978
2025-09-03,18.964259854193397,19.715040420324296,18.76535794298351,19.446841619187044,6231872544.90037,119666586703.14607,cadli,DOGE-USD,428920
2025-09-02,18.59757536603351,19.01652121687109,18.254225008405015,18.964259854193397,7633917328.11875,142764145646.1971,cadli,DOGE-USD,348420
2025-09-01,18.875386180629377,19.403749880799683,18.11717799726613,18.59757536603351,10829061619.3092,203347281467.74484,cadli,DOGE-USD,357503
2025-08-31,19.068663138705777,19.537804192403524,18.841223665316157,18.875386180629377,3401465759.85131,65394918346.88673,cadli,DOGE-USD,407745
2025-08-30,18.90326512025553,19.31975155689699,18.6850664950539,19.068663138705777,3883044140.29646,73922044257.25621,cadli,DOGE-USD,395269
2025-08-29,19.816455508115162,19.88275380866357,18.546290649180726,18.90326512025553,9753130471.02122,185821824097.59293,cadli,DOGE-USD,293550
2025-08-28,19.33018726579683,19.943157697232134,19.151907927574797,19.816455508115162,6837151263.78909,134431774816.56204,cadli,DOGE-USD,339538
2025-08-27,19.28530724986168,19.750241285085917,19.08923665579887,19.33018726579683,8468112399.2553,164832087740.44385,cadli,DOGE-USD,330337
2025-08-26,18.545351987633808,19.42576411718498,18.345759428094162,19.28530724986168,8415533916.642,158195717644.4537,cadli,DOGE-USD,303179
2025-08-25,20.471556936804717,20.698512074842856,18.24200077811663,18.545351987633808,13329497069.6113,258119837370.70685,cadli,DOGE-USD,237652
2025-08-24,20.852442211458047,21.610710022338093,20.121466131268438,20.471556936804717,10979696481.8879,226754863177.79855,cadli,DOGE-USD,333883
2025-08-23,21.218269007852932,21.23658687245993,20.213947470499573,20.852442211458047,8913206159.07449,185440197191.68954,cadli,DOGE-USD,378328
2025-08-22,18.959160821935285,21.360589246412015,18.412752693086688,21.218269007852932,16153039093.8948,323129239306.12573,cadli,DOGE-USD,327456
2025-08-21,19.568405668875624,19.792232647013122,18.891038922079737,18.959160821935285,8029057025.40799,155032073101.32123,cadli,DOGE-USD,309527
2025-08-20,18.491283339153394,19.669037680841445,18.384165431350883,19.568405668875624,12411492329.0407,235099951434.89264,cadli,DOGE-USD,138328
2025-08-19,19.663688369156887,19.924520724344003,18.434228172583904,18.491283339153394,10783546640.6084,206213382025.33316,cadli,DOGE-USD,119803
2025-08-18,20.71543872329214,20.803821222066762,19.448393035912442,19.663688369156887,11517125444.995,227995624701.8061,cadli,DOGE-USD,121504
2025-08-17,20.415228036226033,21.415657023879266,20.180204851843413,20.71543872329214,7170808079.56085,148861610888.44778,cadli,DOGE-USD,327796
2025-08-16,20.223441790931446,20.860449944361363,19.910026366983605,20.415228036226033,6877053197.14093,140357008079.0915,cadli,DOGE-USD,316203
2025-08-15,19.771555273836412,20.57025369313404,19.456707364151864,20.223441790931446,11552826308.4041,231947248492.9301,cadli,DOGE-USD,150118
2025-08-14,21.589228599259602,22.52213381351489,19.236162400264263,19.771555273836412,18595657699.706,384367250129.39777,cadli,DOGE-USD,93123
2025-08-13,20.794289423187955,22.07405195838725,20.40746597011319,21.589228599259602,13024381383.1675,278591003394.68115,cadli,DOGE-USD,86442
2025-08-12,19.598405670531942,21.003580657721983,19.327372762042188,20.794289423187955,9272570801.39723,186496939793.2616,cadli,DOGE-USD,127587
2025-08-11,20.627362440330142,21.306556655958612,19.525627447045938,19.598405670531942,9977130228.57125,204280172369.86322,cadli,DOGE-USD,117882
2025-08-10,21.171894313283502,21.46570928444975,20.24828177769817,20.627362440330142,7752929142.02274,160973855311.12485,cadli,DOGE-USD,171791
2025-08-09,20.30924717565967,21.75223994214428,20.269157278827095,21.171894313283502,10729491415.2352,226018401868.88513,cadli,DOGE-USD,251982
2025-08-08,19.611176972817788,20.49795271976699,19.382842376070478,20.30924717565967,10202814932.9988,201870641494.61487,cadli,DOGE-USD,201427
2025-08-07,18.13081358375769,19.67942351302821,17.9658056681312,19.611176972817788,7646212934.75989,143465266609.9752,cadli,DOGE-USD,169337
2025-08-06,17.653298300245936,18.293102595118565,17.280729593565706,18.13081358375769,4871291846.10355,86661101135.66245,cadli,DOGE-USD,194179
2025-08-05,18.579201936862976,18.638005405210393,17.332034486758896,17.653298300245936,6103674358.62616,109346170753.97462,cadli,DOGE-USD,169916
2025-08-04,17.568128750907928,18.65420252411036,17.542792347029607,18.579201936862976,6826464994.07277,123025651955.60037,cadli,DOGE-USD,233661
2025-08-03,16.86899158208953,17.70331595367369,16.666453139484254,17.568128750907928,4999237708.94931,86787453218.60498,cadli,DOGE-USD,309912
2025-08-02,17.742507567295043,17.957887974316417,16.743360339550037,16.86899158208953,8695579442.41284,150726643086.80228,cadli,DOGE-USD,184364
2025-08-01,18.519905392738757,18.742727167242993,17.332607140124935,17.742507567295043,13594065173.5561,246739526700.83905,cadli,DOGE-USD,78753
2025-07-31,19.397655937800877,19.8958397245714,18.414558165001196,18.519905392738757,6549548606.86852,125956688760.12585,cadli,DOGE-USD,118060
2025-07-30,19.75808512617988,19.98329285147275,18.586396803571045,19.397655937800877,8519015741.74115,164755747693.1799,cadli,DOGE-USD,123950
2025-07-29,19.938992845379463,20.510040105715742,19.227448651344407,19.75808512617988,8038459487.15031,159671895628.96045,cadli,DOGE-USD,146426
2025-07-28,21.21576020291775,21.89862279025731,19.800388806125873,19.938992845379463,9736539063.06546,203669454715.86264,cadli,DOGE-USD,143481
2025-07-27,20.75489012663598,21.471458200746383,20.678408723910543,21.21576020291775,6395273762.33634,134650918378.93164,cadli,DOGE-USD,249233
2025-07-26,20.86704966091867,21.162802005872255,20.5390797129019,20.75489012663598,4956806096.34653,103660595390.26985,cadli,DOGE-USD,281269
2025-07-25,20.4688492022656,20.885755078360035,19.537926641541357,20.86704966091867,12177781867.7481,245182424667.94034,cadli,DOGE-USD,117801
2025-07-24,21.231813611077836,21.757160966194242,19.601259766831443,20.4688492022656,14666248406.8819,305874130096.76447,cadli,DOGE-USD,137553
2025-07-23,23.859914775213767,23.8736586139498,20.407815947964227,21.231813611077836,14572408728.3769,319884535935.4429,cadli,DOGE-USD,137891
2025-07-22,23.918901474567537,24.209363204396155,22.700259306724877,23.859914775213767,13601589900.7833,318601004681.8226,cadli,DOGE-USD,113012
2025-07-21,24.10850793945723,25.279636782290844,23.306192632577893,23.918901474567537,18238217476.1474,440930727987.823,cadli,DOGE-USD,154225
2025-07-20,21.320511883460966,24.513343647082518,21.196405580313783,24.10850793945723,15961551318.8477,366779093194.1237,cadli,DOGE-USD,251636
2025-07-19,20.762661728516058,22.648129929166743,20.750317029504792,21.320511883460966,14164694666.9461,308308140138.2809,cadli,DOGE-USD,336426
2025-07-18,19.21373310578706,22.307594154143157,19.05775016774405,20.762661728516058,23376195099.7489,489793532199.9468,cadli,DOGE-USD,165853
2025-07-17,18.738483615344965,19.56547075179088,18.22737670013626,19.21373310578706,13138178328.2412,247341739498.1589,cadli,DOGE-USD,202369
2025-07-16,17.554456901043412,19.410223939313983,17.24559684615667,18.738483615344965,10322067613.0965,187446065791.09912,cadli,DOGE-USD,193597
2025-07-15,17.41408011289472,17.56418926161648,16.626014261531534,17.554456901043412,8009704651.15159,136402976859.84575,cadli,DOGE-USD,153982
2025-07-14,17.50142092145319,18.56882280181468,17.20940003209637,17.41408011289472,10135322731.0271,181841032588.00763,cadli,DOGE-USD,151891
2025-07-13,17.400444403169946,18.00882157923571,17.28942166698186,17.50142092145319,5175240479.6191,91082768546.0253,cadli,DOGE-USD,272543
2025-07-12,17.70792210472071,18.181655356234394,16.931961216710956,17.400444403169946,6335717729.42135,111057518297.31473,cadli,DOGE-USD,254313
2025-07-11,17.192778441853818,18.807195208872642,16.860922489179472,17.70792210472071,14729745575.9299,262963353462.5113,cadli,DOGE-USD,118628
2025-07-10,15.927046216311696,17.29560425663008,15.773317546245918,17.192778441853818,7060312489.35803,115289789714.28175,cadli,DOGE-USD,185880
2025-07-09,15.083147819522683,16.404314670216245,15.002139252364314,15.927046216311696,7228042726.58944,112048675108.79015,cadli,DOGE-USD,249826
2025-07-08,14.820510836135817,15.168266918334092,14.65163754001076,15.083147819522683,3787607037.80624,56627760791.550224,cadli,DOGE-USD,267371
2025-07-07,15.178496253655565,15.612820430963938,14.629565661294967,14.820510836135817,5701394140.56234,85968318054.54887,cadli,DOGE-USD,303857
2025-07-06,14.497758248017888,15.43940083626758,14.403352289628144,15.178496253655565,4585841124.24283,68661055534.3848,cadli,DOGE-USD,369588
2025-07-05,14.384608742817885,14.57228165958273,14.314710245216386,14.497758248017888,2009737565.74978,29056529486.288666,cadli,DOGE-USD,360841
2025-07-04,15.186162252873304,15.260551383431427,14.25513542407864,14.384608742817885,4630558993.93737,67790506672.4234,cadli,DOGE-USD,376414
2025-07-03,14.893752922621927,15.476310758087475,14.797510775690105,15.186162252873304,5727157099.62876,87083841463.99115,cadli,DOGE-USD,242048
2025-07-02,13.944000972347009,15.234850079691316,13.848440050270487,14.893752922621927,5273267882.31463,77641943833.343,cadli,DOGE-USD,184314
2025-07-01,14.58950899457706,14.684305245705412,13.868175950792509,13.944000972347009,3264901347.25968,46416081139.77049,cadli,DOGE-USD,201028
2025-06-30,14.958977841698886,14.994924134398175,14.341099875025074,14.58950899457706,3915896055.11301,57347337060.45882,cadli,DOGE-USD,203817
2025-06-29,14.447549352361444,15.003363229880417,14.357913328841821,14.958977841698886,2291934724.57089,33514087534.525726,cadli,DOGE-USD,278193
2025-06-28,14.222986864377628,14.562497254314243,14.176635026714226,14.447549352361444,1820373646.09016,26155893780.026196,cadli,DOGE-USD,311747
2025-06-27,14.139393435514238,14.376264922344777,13.88180712063115,14.222986864377628,3065126242.83955,43470272271.5158,cadli,DOGE-USD,288724
2025-06-26,14.545477312013038,14.834945744125136,13.963825055860587,14.139393435514238,4347793396.44293,62300111733.905426,cadli,DOGE-USD,263867
2025-06-25,14.645357660016375,14.807201526487802,14.371115539066569,14.545477312013038,3956253324.18024,57784185907.46232,cadli,DOGE-USD,272425
2025-06-24,14.487549831448339,14.814726274171656,14.298040221110085,14.645357660016375,5262654525.24553,76333147589.17456,cadli,DOGE-USD,243570
2025-06-23,13.383497358414767,14.594931158184764,13.146137361170052,14.487549831448339,6806379092.2903,93560067133.78833,cadli,DOGE-USD,189117
2025-06-22,13.639939155855377,13.914805812650126,12.635669480095537,13.383497358414767,9145215975.72033,121303029633.6909,cadli,DOGE-USD,191281
2025-06-21,14.344627799695852,14.519385740149907,13.35717337244216,13.639939155855377,4020343352.60127,56091579268.010124,cadli,DOGE-USD,251841
2025-06-20,15.094785832108704,15.185327611685151,14.020671176872817,14.344627799695852,5366715836.38714,78602581825.96088,cadli,DOGE-USD,213728
2025-06-19,15.080224523031525,15.192898392181512,14.819399643503091,15.094785832108704,2540936671.38101,38139297433.86558,cadli,DOGE-USD,273520
2025-06-18,14.95996016429381,15.202036310962532,14.508320187042223,15.080224523031525,4665911089.67946,69451661866.95737,cadli,DOGE-USD,227592
2025-06-17,15.24249178125065,15.545623545692436,14.498115029914718,14.95996016429381,6084568027.35534,91628652354.96387,cadli,DOGE-USD,187725
2025-06-16,15.497824889069395,15.995249825114197,15.218399234725318,15.24249178125065,5638426843.15844,88278291132.6678,cadli,DOGE-USD,201225
2025-06-15,15.742358919890831,15.779148961023342,15.148748193147988,15.497824889069395,3333277271.99837,51641224605.46519,cadli,DOGE-USD,345078
2025-06-14,15.944403927636602,15.946199334675404,15.437736955475241,15.742358919890831,3651607675.93818,57245277501.94642,cadli,DOGE-USD,305459
2025-06-13,16.049853534150575,16.049853534150575,15.152290890517103,15.944403927636602,8568966822.92877,132412459347.4314,cadli,DOGE-USD,175395
2025-06-12,17.042459735638108,17.102063468315283,15.925096858353085,16.049853534150575,5522693134.68585,91489401520.95934,cadli,DOGE-USD,179516
2025-06-11,17.520238273355,18.189015600971196,16.90239217274869,17.042459735638108,7040951094.56398,123842003608.40607,cadli,DOGE-USD,143439
2025-06-10,17.212401906565095,17.522325535575575,16.703713121855525,17.520238273355,6140109165.36007,104969431619.2394,cadli,DOGE-USD,125841
2025-06-09,16.27683609964693,17.277831376692347,15.935692995756874,17.212401906565095,5296743126.35411,87519887990.3817,cadli,DOGE-USD,158706
2025-06-08,16.345723598157136,16.507630118846865,15.963285005092356,16.27683609964693,2877097499.9951,46723891688.191376,cadli,DOGE-USD,276616
