Date,Open,High,Low,Close,Volume,Volume Quote,Market,Instrument,Total Index
2025-09-13,274.1304575658406,281.02686124569544,272.84141724991673,279.2161365002835,757479853.781705,209703984604.9155,cadli,XRP-USD,192650
2025-09-12,268.3716930866084,276.74356187907017,266.54470418136873,274.1304575658406,1582306699.15026,428097782249.97076,cadli,XRP-USD,329903
2025-09-11,263.38596321650607,269.08755902985484,262.6565915224931,268.3716930866084,1398175094.43555,371221511084.38025,cadli,XRP-USD,459800
2025-09-10,260.26249764705517,266.818511524918,259.28293049568,263.38596321650607,1102745146.81024,290410720866.464,cadli,XRP-USD,446135
2025-09-09,262.2738168221829,267.9170306097578,259.11788303236983,260.26249764705517,1543989666.64038,406309095643.07263,cadli,XRP-USD,442195
2025-09-08,254.1594062705517,264.3841959612844,252.98677164179585,262.2738168221829,1567596656.47758,407185006082.6062,cadli,XRP-USD,604723
2025-09-07,248.22407289254505,257.99968911922406,248.22407289254505,254.1594062705517,873595037.62907,221200969789.8128,cadli,XRP-USD,661445
2025-09-06,248.62561378935692,249.80966771923232,246.90851406484063,248.22407289254505,510991096.137713,126853220248.88033,cadli,XRP-USD,632118
2025-09-05,246.89794836693756,254.73500458109356,245.49589574063887,248.62561378935692,1791843921.59564,448553185050.16736,cadli,XRP-USD,631376
2025-09-04,251.04048842881798,252.55916796824664,246.1435609831586,246.89794836693756,1279565797.88005,319283758321.9896,cadli,XRP-USD,672718
2025-09-03,252.59762379593334,254.73833470716107,248.1690802706428,251.04048842881798,1120598548.71781,281917954640.49817,cadli,XRP-USD,670091
2025-09-02,243.50686972335794,252.75124879848596,242.71816651046976,252.59762379593334,1976558563.27907,489809273428.1037,cadli,XRP-USD,602655
2025-09-01,245.20846333756162,250.85299469223727,238.4427520213173,243.50686972335794,2213363439.65111,539093789510.5482,cadli,XRP-USD,591938
2025-08-31,248.8192488247678,253.23132179056043,244.81252986379982,245.20846333756162,732714763.517509,182495220071.47232,cadli,XRP-USD,668384
2025-08-30,249.3506179968111,250.52379384639963,244.191095814103,248.8192488247678,961297874.890333,238233314245.41248,cadli,XRP-USD,713318
2025-08-29,262.00130106365845,262.836302667176,245.39937665124748,249.3506179968111,2223515551.22181,561960056809.2754,cadli,XRP-USD,500905
2025-08-28,262.16454156746215,267.1463232086038,260.10403586254176,262.00130106365845,1438673479.99522,380027909895.0903,cadli,XRP-USD,533229
2025-08-27,266.03316787494714,268.8470415605648,261.6980833311012,262.16454156746215,1599221808.98174,424248313691.3203,cadli,XRP-USD,510117
2025-08-26,252.86073394541185,271.99687813844935,252.13424926633868,266.03316787494714,1643549395.93711,427785478206.7254,cadli,XRP-USD,479910
2025-08-25,267.1914916211858,269.44845684389327,250.229820473142,252.86073394541185,1756100451.37606,455798515353.918,cadli,XRP-USD,330884
2025-08-24,268.96522335567295,275.9516742607384,264.3394890785582,267.1914916211858,1379932779.1353,370451064715.4212,cadli,XRP-USD,488251
2025-08-23,271.1264764680701,271.15650647544004,262.00590758883743,268.96522335567295,1071075611.95764,286295337304.4563,cadli,XRP-USD,532084
2025-08-22,251.77668942783578,273.63880724226,245.93760064003007,271.1264764680701,2496935056.97317,652074403404.0239,cadli,XRP-USD,508301
2025-08-21,260.45869222037265,261.02934262302176,251.0415871460705,251.77668942783578,1111675855.32052,284814970783.972,cadli,XRP-USD,484608
2025-08-20,252.5705718994443,263.6799812587971,249.08706518948543,260.45869222037265,1715451547.1576,439470141369.33453,cadli,XRP-USD,172833
2025-08-19,270.37265833224177,271.9840512132302,251.6576986585883,252.5705718994443,1700629605.87556,444688916959.41614,cadli,XRP-USD,145728
2025-08-18,272.73303143630176,273.4132077520522,260.0103874578418,270.37265833224177,1941965827.70244,516490782134.26416,cadli,XRP-USD,155751
2025-08-17,274.27663738834184,277.86979695684164,272.0911773112192,272.73303143630176,724625452.091422,199264034378.28723,cadli,XRP-USD,369234
2025-08-16,272.02047597535636,278.68236433762604,271.5779152302325,274.27663738834184,893270864.634907,245575780160.87354,cadli,XRP-USD,387050
2025-08-15,272.12459630574784,277.3847320220494,265.445447249992,272.02047597535636,1638537625.49065,446444358767.161,cadli,XRP-USD,187207
2025-08-14,288.67532999794355,295.12509860216466,267.85091233175734,272.12459630574784,2766557488.12939,775057143488.2081,cadli,XRP-USD,111906
2025-08-13,287.97781361461233,293.5408685761261,282.5963556445366,288.67532999794355,1900295331.89934,546764870785.93164,cadli,XRP-USD,101734
2025-08-12,276.11863909975216,291.25203301690203,273.96681774847593,287.97781361461233,2008795739.74106,565985731051.711,cadli,XRP-USD,176922
2025-08-11,280.86957971841196,293.1984377311101,275.11301623496354,276.11863909975216,1931023386.18895,548195317058.36914,cadli,XRP-USD,174651
2025-08-10,284.35059579533703,288.8100566558435,277.97103033227364,280.86957971841196,1163800762.76239,328718004878.33417,cadli,XRP-USD,250123
2025-08-09,289.4866170890483,294.84427527009,283.1939462682389,284.35059579533703,1222661525.46769,354304078119.18134,cadli,XRP-USD,315086
2025-08-08,292.6929161728622,298.1624220591294,282.74130701192337,289.4866170890483,2390375540.35847,697225408619.9255,cadli,XRP-USD,326947
2025-08-07,264.22722897198406,293.8671405330777,262.08498256107384,292.6929161728622,1799149891.88723,497054741887.6112,cadli,XRP-USD,278893
2025-08-06,261.89160301768754,266.6006886087363,256.50250522215026,264.22722897198406,1039030694.32231,271571334963.3948,cadli,XRP-USD,319276
2025-08-05,271.3944369924618,274.53857022954287,258.20967494448195,261.89160301768754,1281164994.88072,340807700702.03107,cadli,XRP-USD,267543
2025-08-04,260.74216924499086,272.89221529198755,259.39212919932714,271.3944369924618,1395468911.43549,373058285860.19586,cadli,XRP-USD,366872
2025-08-03,244.75543386912273,261.8418339313979,241.32520866877204,260.74216924499086,1198049780.5656,303087514032.50574,cadli,XRP-USD,526923
2025-08-02,261.4609471862079,266.655992308217,242.44999160590217,244.75543386912273,1633282589.9414,413515086774.4089,cadli,XRP-USD,275194
2025-08-01,266.8210089431299,269.75970540607335,255.94231494463497,261.4609471862079,2284908037.87783,600279374560.4943,cadli,XRP-USD,101962
2025-07-31,273.0696786654998,279.93090741170795,266.12427473104646,266.8210089431299,1173139065.64879,320957111057.1358,cadli,XRP-USD,158935
2025-07-30,275.98639787734453,278.81125088527943,265.5737605974629,273.0696786654998,1450049394.51202,396298808843.4753,cadli,XRP-USD,165579
2025-07-29,275.28957218307073,280.7135499330014,269.67284386419374,275.98639787734453,1382102659.8737,381160839825.8649,cadli,XRP-USD,197445
2025-07-28,285.1961603592472,293.12470030481535,274.1911008270479,275.28957218307073,1884995205.26526,534112582369.8635,cadli,XRP-USD,193398
2025-07-27,278.85221959433954,286.15588846425845,278.15045632620405,285.1961603592472,998412120.86689,281708300401.3179,cadli,XRP-USD,327538
2025-07-26,276.688001722531,283.31908289630144,273.9137123896606,278.85221959433954,827426014.122108,231203312817.01492,cadli,XRP-USD,396623
2025-07-25,277.19250830575294,278.6721760839042,264.87929776421777,276.688001722531,1973547705.11724,537337332879.42786,cadli,XRP-USD,152975
2025-07-24,280.7161813329927,287.8194353798042,261.485441644497,277.19250830575294,3054530354.34939,847575166382.1354,cadli,XRP-USD,200353
2025-07-23,312.6297282498521,312.726391308393,269.65234930295327,280.7161813329927,3191421219.50833,923137020032.2181,cadli,XRP-USD,190729
2025-07-22,312.8505819988998,315.02374354712333,301.58407398380524,312.6297282498521,1942933986.12361,599892689739.9264,cadli,XRP-USD,140413
2025-07-21,304.2334820871642,321.00864508133907,300.37932407675663,312.8505819988998,1966375916.43845,614663437551.2124,cadli,XRP-USD,181345
2025-07-20,302.3934180652091,314.014923265089,299.06715801022654,304.2334820871642,1565218455.3433,481186032781.98926,cadli,XRP-USD,278132
2025-07-19,300.5083159276953,306.81977039259675,295.79322512885875,302.3934180652091,1390075300.87175,419918353147.8197,cadli,XRP-USD,407931
2025-07-18,306.35189814571436,321.540899573372,294.94259086905305,300.5083159276953,4095638155.9165,1261715124057.6777,cadli,XRP-USD,239408
2025-07-17,267.5185681696085,311.78393764708477,263.67784953594213,306.35189814571436,4578644300.69777,1319591355963.9685,cadli,XRP-USD,342568
2025-07-16,256.9859509316414,272.75472458717303,253.54267980448373,267.5185681696085,2230848500.80433,588424412291.495,cadli,XRP-USD,272270
2025-07-15,260.6954377786342,260.6954377786342,247.3243536375974,256.9859509316414,2336454203.49453,593686784886.624,cadli,XRP-USD,246425
2025-07-14,249.775957612469,266.5875939446514,248.69951571848011,260.6954377786342,3242555212.5427,842057674476.7643,cadli,XRP-USD,254865
