Date,Open,High,Low,Close,Volume,Volume Quote,Market,Instrument,Total Index
2025-09-13,52848.49649680365,53425.79211580742,52473.49934730465,53266.60511616375,215372.845552834,11423168041.013905,cadli,BCH-USD,68575
2025-09-12,52643.06990844458,53104.61589352045,51894.50943454918,52848.49649680365,399483.440132508,20958549124.648876,cadli,BCH-USD,120680
2025-09-11,51278.41473652436,53131.32767210901,50909.86532088277,52643.06990844458,626554.790338187,32798679460.497364,cadli,BCH-USD,169161
2025-09-10,51267.51324181288,52100.49568456548,50983.36900751233,51278.41473652436,387700.178884112,19946696323.36217,cadli,BCH-USD,147680
2025-09-09,51947.39659476904,52130.25549809399,50806.689839196,51267.51324181288,413111.792321686,21278049336.766483,cadli,BCH-USD,143379
2025-09-08,53263.84766911934,53488.654074573264,51715.2793711378,51947.39659476904,535896.410598076,28107615520.390545,cadli,BCH-USD,197463
2025-09-07,52575.32233479768,53558.67056388379,52411.47535694377,53263.84766911934,230509.697562113,12232575381.711847,cadli,BCH-USD,212161
2025-09-06,53575.475732517145,54445.18023846412,51604.95956607275,52575.32233479768,612758.997331678,32381482600.062088,cadli,BCH-USD,308694
2025-09-05,51797.288269018776,54770.45656995556,51653.61683716704,53575.475732517145,864176.709432711,46070414650.39046,cadli,BCH-USD,251286
2025-09-04,53285.92568317699,53355.83050633009,51552.06004940307,51797.288269018776,392364.345148245,20404346392.10644,cadli,BCH-USD,210642
2025-09-03,51623.960303133696,53411.446514956435,51102.058972414394,53285.92568317699,798804.902887177,42039610623.02301,cadli,BCH-USD,305700
2025-09-02,48120.63077046281,51717.22269163691,48007.03721303291,51623.960303133696,623268.989927228,31433881728.615368,cadli,BCH-USD,216345
2025-09-01,48084.60739974306,48709.94198498342,46825.681272970476,48120.63077046281,355924.85930776,17023266067.392138,cadli,BCH-USD,153207
2025-08-31,48813.666768254436,48952.33137208881,47913.5288019835,48084.60739974306,202890.005875339,9835427076.705883,cadli,BCH-USD,173782
2025-08-30,46895.616473526265,48911.852015106044,46316.35265145997,48813.666768254436,289031.431848121,13725262647.091383,cadli,BCH-USD,177533
2025-08-29,49267.665904930895,49413.83011221539,46688.6444543112,46895.616473526265,567676.968639004,27127014509.489628,cadli,BCH-USD,154476
2025-08-28,48585.122811870824,49921.525631991746,48457.28220199289,49267.665904930895,205503.251049583,10097424353.90759,cadli,BCH-USD,126106
2025-08-27,48638.18415554419,49660.75601699906,48083.58791340017,48585.122811870824,369535.786383773,18097077115.857784,cadli,BCH-USD,157970
2025-08-26,48066.56690052387,48934.95045345874,47054.37187737161,48638.18415554419,404392.483337846,19387072319.631706,cadli,BCH-USD,139241
2025-08-25,51524.94586910649,51878.06717433332,47454.02332844314,48066.56690052387,379803.965735197,18929105368.626087,cadli,BCH-USD,106057
2025-08-24,52182.20632899273,52938.89032465881,51510.35228057433,51524.94586910649,263325.606644725,13772370886.520626,cadli,BCH-USD,127686
2025-08-23,52910.804428389725,53051.32366314924,51580.28254214583,52182.20632899273,268665.654169635,14000462109.062443,cadli,BCH-USD,140612
2025-08-22,48965.814637890246,53628.80216141382,48707.192378341264,52910.804428389725,504917.617355779,26055981702.035835,cadli,BCH-USD,136651
2025-08-21,49510.92763747812,49844.69987440547,48636.56666210928,48965.814637890246,205782.514943513,10113755062.145832,cadli,BCH-USD,121491
2025-08-20,48429.606282503286,49670.447167356215,48043.84779145986,49510.92763747812,243190.455912227,11882813638.400848,cadli,BCH-USD,68253
2025-08-19,50261.97240224129,50645.554725242364,48393.45962341356,48429.606282503286,253936.317097815,12571456761.203466,cadli,BCH-USD,64916
2025-08-18,51427.41350686266,51443.42244126375,49592.5517615542,50261.97240224129,274808.960753824,13810943690.129105,cadli,BCH-USD,64640
2025-08-17,51886.18014607007,52271.397409505575,51315.739246012316,51427.41350686266,183024.02186471,9486276905.538132,cadli,BCH-USD,111577
2025-08-16,52358.85566778344,52787.806396449945,51004.11922270838,51886.18014607007,169935.463314361,8831955051.056744,cadli,BCH-USD,101283
2025-08-15,52402.859685325195,53127.67910770943,51319.87071230323,52358.85566778344,265975.536036358,13898926082.405025,cadli,BCH-USD,70620
